V1;artist_id;artist_name;song_id;song_name;album_id;release_date;release_year;Mentions_Cocain;Mentions_Cannabis;album_name
10903;41444;Kayef & Liont;2397492;Intro (Ft. Kayef & Liont);29857;01.03.2013;2013;0;0;Sexstreetboys
10904;41444;Kayef & Liont;2400093;Intro (Sexstreetboys Download-Edition) (Ft. Kayef & Liont);140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10905;41444;Kayef & Liont;2401080;Jungs deiner Träume (Ft. Kayef & Liont);140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10906;41444;Kayef & Liont;2401087;Labyrinth (Ft. Kayef & Liont);140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10907;41444;Kayef & Liont;2400279;New Era;140887;01.07.2011;2011;0;1;Sexstreetboys (Download-Edition)
10908;41444;Kayef & Liont;2400623;Nie der Richtige;140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10909;41444;Kayef & Liont;2399722;Outro (Sexstreetboys) (Ft. Kayef & Liont);29857;01.03.2013;2013;0;0;Sexstreetboys
10910;41444;Kayef & Liont;2403298;Outro (Sexstreetboys Download-Edition) (Ft. Kayef & Liont);140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10911;41444;Kayef & Liont;2400477;Sex on the beach (Skit) (Ft. Kayef & Liont);140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10912;41444;Kayef & Liont;2400233;SexStreetBoys;140887;01.07.2011;2011;0;1;Sexstreetboys (Download-Edition)
10913;41444;Kayef & Liont;2397566;Sexstreet's Back (Ft. Kayef & Liont);29857;01.03.2013;2013;1;0;Sexstreetboys
10914;41444;Kayef & Liont;2398090;Skit (Sexstreetboys) (Ft. Kayef & Liont);29857;01.03.2013;2013;0;0;Sexstreetboys
10915;41444;Kayef & Liont;2397633;Snapback, G-Shock, Airmax (Ft. Kayef & Liont);29857;01.03.2013;2013;0;1;Sexstreetboys
10916;41444;Kayef & Liont;2398170;So sexy (Ft. Kayef & Liont);29857;01.03.2013;2013;0;1;Sexstreetboys
10917;41444;Kayef & Liont;2400244;Talentiert (Ft. Kayef & Liont);140887;01.07.2011;2011;0;1;Sexstreetboys (Download-Edition)
10918;41444;Kayef & Liont;2401081;Torsten der Backstreetboy (Skit) (Ft. Kayef & Liont);140887;01.07.2011;2011;0;0;Sexstreetboys (Download-Edition)
10919;41444;Kayef & Liont;2397622;Was wäre wenn (Ft. Kayef & Liont);29857;01.03.2013;2013;0;0;Sexstreetboys
10920;41444;Kayef & Liont;2399715;Wer du bist (Ft. Kayef & Liont);29857;01.03.2013;2013;0;0;Sexstreetboys
10921;41444;Kayef & Liont;2398166;Wie ein Bruder (Ft. Kayef, Lil' Rain / Marco Minella & Liont);29857;01.03.2013;2013;0;1;Sexstreetboys
10922;41444;Kayef & Liont;2401948;Wo sind die Weiber? (Skit) (Ft. Kayef & Liont);140887;01.07.2011;2011;0;1;Sexstreetboys (Download-Edition)
10923;41444;Kayef & Liont;2399720;Zeig Respekt (Ft. Kayef & Liont);29857;01.03.2013;2013;0;0;Sexstreetboys
10924;14238;Kay One;78829;4 Minuten Freestyle JAM FM;442673;08.12.2014;2014;0;1;Freetracks & Exclusives
10925;14238;Kay One;1471952;AMG (Ft. Al-Gear);119004;24.04.2015;2015;0;0;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10926;14238;Kay One;67342;An Tagen Wie Diesen;15273;02.03.2012;2012;0;0;Prince of Belvedair
10927;14238;Kay One;1888568;Asozial 4 Life;119004;24.04.2015;2015;1;0;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10928;14238;Kay One;68041;Auf Mich!;15273;02.03.2012;2012;0;0;Prince of Belvedair
10929;14238;Kay One;3874599;Aufstehen, Shoppen & Schlafen (Ft. Stard Ova);432032;07.09.2018;2018;0;1;Makers Gonna Make
10930;14238;Kay One;3874602;Bad Boy (Ft. Michelle Mendes);432032;07.09.2018;2018;0;0;Makers Gonna Make
10931;14238;Kay One;343991;Bad Girl (Ft. Emory);46896;25.10.2013;2013;1;0;Rich Kidz
10932;14238;Kay One;2849574;Baller (Ft. Manuellsen);161399;02.09.2016;2016;0;0;Der Junge von damals
10933;14238;Kay One;525381;Beautiful (Ft. Victoria Swarovski);46896;25.10.2013;2013;0;1;Rich Kidz
10935;14238;Kay One;343903;Beauty Queen (Ft. The Product G&B);46896;25.10.2013;2013;0;0;Rich Kidz
10936;14238;Kay One;2844901;Believe (Ft. Faydee);161399;02.09.2016;2016;0;0;Der Junge von damals
10937;14238;Kay One;251657;Belstaff (Ft. Emory & KNS Tha Engineer);46896;25.10.2013;2013;0;0;Rich Kidz
10938;14238;Kay One;2144925;Belvedere;119004;24.04.2015;2015;0;0;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10939;14238;Kay One;68103;Besser im Bett;15273;02.03.2012;2012;0;0;Prince of Belvedair
10940;14238;Kay One;2888142;Beverly Hills (Ft. Michelle Mendes);161399;02.09.2016;2016;1;1;Der Junge von damals
10941;14238;Kay One;181203;Bis die Polizei kommt (Ft. Frauenarzt);13355;07.05.2010;2010;0;1;Kenneth allein zu Haus
10942;14238;Kay One;662449;Bitte vergiss mich nicht (Ft. Philippe Heithier);13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
10943;14238;Kay One;695407;Borderline;119004;24.04.2015;2015;1;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10944;14238;Kay One;67309;Boss (Ft. Bushido);15273;02.03.2012;2012;1;1;Prince of Belvedair
10945;14238;Kay One;99365;Bottles & Models (Ft. Emory & Red Cafe);442673;08.12.2014;2014;0;1;Freetracks & Exclusives
10946;14238;Kay One;502532;Bushido;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
10947;14238;Kay One;3874601;Caipis & Mai Tais;432032;07.09.2018;2018;0;0;Makers Gonna Make
10948;14238;Kay One;275142;Champagne For The Pain (Ft. Emory);442673;08.12.2014;2014;0;0;Freetracks & Exclusives
10949;14238;Kay One;3244096;Dagobert Duck;161399;02.09.2016;2016;0;1;Der Junge von damals
10950;14238;Kay One;2175673;Das ist Lil Kay (Ft. Eko Fresh);127676;01.01.2006;2006;0;1;Das ist Lil Kay
10951;14238;Kay One;2843678;Das Öl wurde zu Blut (Ft. Michelle Mendes);161399;02.09.2016;2016;0;1;Der Junge von damals
10952;14238;Kay One;67970;Das Spiel (Ft. Emory);15273;02.03.2012;2012;0;0;Prince of Belvedair
10953;14238;Kay One;67347;Das War's (Ft. Emory);15273;02.03.2012;2012;0;0;Prince of Belvedair
10954;14238;Kay One;157040;Deine Zeit kommt (Ft. Fler);13355;07.05.2010;2010;1;1;Kenneth allein zu Haus
10955;14238;Kay One;3244097;Denkmal (Ft. Michelle Mendes);161399;02.09.2016;2016;0;0;Der Junge von damals
10956;14238;Kay One;2840711;Der Junge von damals;161399;02.09.2016;2016;0;1;Der Junge von damals
10957;14238;Kay One;240559;Dieses Leben;46896;25.10.2013;2013;0;0;Rich Kidz
10958;14238;Kay One;2292901;Dollar Dollar (Ft. Micel O & M.I.M.S);119004;24.04.2015;2015;0;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10959;14238;Kay One;3873973;Dom Perignon;432032;07.09.2018;2018;0;0;Makers Gonna Make
10960;14238;Kay One;609541;Dr. Evil (Jaysus Diss);442673;08.12.2014;2014;1;1;Freetracks & Exclusives
10961;14238;Kay One;639044;Du fehlst mir (Ft. Bushido);13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
10962;14238;Kay One;2975711;Eingetauscht (Ft. Michelle Mendes);161399;02.09.2016;2016;0;0;Der Junge von damals
10963;14238;Kay One;662450;Ein Guter Tag;13355;07.05.2010;2010;0;1;Kenneth allein zu Haus
10965;14238;Kay One;221517;Ein letztes Mal;442673;08.12.2014;2014;0;0;Freetracks & Exclusives
10966;14238;Kay One;3874595;El Chapo;432032;07.09.2018;2018;0;0;Makers Gonna Make
10967;14238;Kay One;3874596;Es tut mir leid;432032;07.09.2018;2018;0;0;Makers Gonna Make
10968;14238;Kay One;2138216;Fick die Reporter;119004;24.04.2015;2015;0;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10969;14238;Kay One;2251145;Finale wir kommen (Ft. Shindy);442673;08.12.2014;2014;0;1;Freetracks & Exclusives
10970;14238;Kay One;3244102;Freestyle;161399;02.09.2016;2016;0;0;Der Junge von damals
10971;14238;Kay One;332369;Frohes Neues;442673;08.12.2014;2014;0;1;Freetracks & Exclusives
10972;14238;Kay One;231441;Früher (Ft. Emory & KNS Tha Engineer);46896;25.10.2013;2013;0;1;Rich Kidz
10973;14238;Kay One;3874592;G-Class;432032;07.09.2018;2018;0;1;Makers Gonna Make
10974;14238;Kay One;137257;Gianni Versace (Ft. KNS Tha Engineer);442673;08.12.2014;2014;0;1;Freetracks & Exclusives
10975;14238;Kay One;3244095;GTA;161399;02.09.2016;2016;0;0;Der Junge von damals
10976;14238;Kay One;738795;Guten Morgen Deutschland;442673;08.12.2014;2014;0;1;Freetracks & Exclusives
10977;14238;Kay One;244861;Helal Money (Ft. Farid Bang);46896;25.10.2013;2013;0;0;Rich Kidz
10978;14238;Kay One;2849483;Herr Reichert;161399;02.09.2016;2016;0;1;Der Junge von damals
10979;14238;Kay One;3874600;Herz aus Gold (Ft. Pietro Lombardi);432032;07.09.2018;2018;1;0;Makers Gonna Make
10980;14238;Kay One;67341;Herz Aus Stein;15273;02.03.2012;2012;1;0;Prince of Belvedair
10981;14238;Kay One;252347;Hollister Girl (Ft. Emory);46896;25.10.2013;2013;0;0;Rich Kidz
10982;14238;Kay One;152550;Hugo Boss (Ft. Shindy);442673;08.12.2014;2014;0;0;Freetracks & Exclusives
10983;14238;Kay One;2141511;Ich benehm' mich wie ich will;119004;24.04.2015;2015;0;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10984;14238;Kay One;156840;Ich brech die Herzen;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
10985;14238;Kay One;282680;Ich hass es dich zu lieben (Ft. Emory);46896;25.10.2013;2013;0;0;Rich Kidz
10986;14238;Kay One;79040;Ich hatte einen Traum;107545;22.09.2010;2010;0;0;Berlins Most Wanted
10987;14238;Kay One;1505883;Ich Liebe Dich;442673;08.12.2014;2014;0;0;Freetracks & Exclusives
10988;14238;Kay One;67345;Ich Liebe Euch;15273;02.03.2012;2012;0;0;Prince of Belvedair
10989;14238;Kay One;1472050;I Don't Give a Fuck;119004;24.04.2015;2015;0;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10990;14238;Kay One;2280043;Ikarus (Ft. Philippe Heithier);119004;24.04.2015;2015;1;0;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10991;14238;Kay One;67340;I Need A Girl Part 3 (Ft. Mario Winans);15273;02.03.2012;2012;0;0;Prince of Belvedair
10992;14238;Kay One;662454;In Liebe, Dein Bruder;13355;07.05.2010;2010;0;1;Kenneth allein zu Haus
10993;14238;Kay One;662443;Intro;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
10994;14238;Kay One;2142775;Intro (J.G.U.D.Z.S.);119004;24.04.2015;2015;1;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
10995;14238;Kay One;3874591;Intro (Makers Gonna Make);432032;07.09.2018;2018;0;1;Makers Gonna Make
10996;14238;Kay One;250597;Intro (Rich Kidz);46896;25.10.2013;2013;0;0;Rich Kidz
10997;14238;Kay One;662444;Irgendwann;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
10998;14238;Kay One;2849295;Irgendwann (Der Junge von damals) (Ft. Michelle Mendes);161399;02.09.2016;2016;0;0;Der Junge von damals
10999;14238;Kay One;246410;Karma;46896;25.10.2013;2013;0;1;Rich Kidz
11000;14238;Kay One;568630;Karussell (Ft. Nyze);442673;08.12.2014;2014;1;0;Freetracks & Exclusives
11001;14238;Kay One;2251857;Kay Gatsby;442673;08.12.2014;2014;0;0;Freetracks & Exclusives
11002;14238;Kay One;235876;Keep Calm  (Fuck U) (Ft. Emory);46896;25.10.2013;2013;0;1;Rich Kidz
11003;14238;Kay One;365514;Kenneth allein zu Haus;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
11004;14238;Kay One;68107;Kleines Miststück;15273;02.03.2012;2012;0;0;Prince of Belvedair
11005;14238;Kay One;2144293;Kokain Cowboy;119004;24.04.2015;2015;1;0;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
11006;14238;Kay One;68109;Lagerfeld Flow (Ft. Bushido & Shindy);15273;02.03.2012;2012;0;0;Prince of Belvedair
11007;14238;Kay One;2145577;Leb dieses Leben (Ft. Xavier Naidoo);119004;24.04.2015;2015;0;0;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
11008;14238;Kay One;2849567;Lederjacke;161399;02.09.2016;2016;0;0;Der Junge von damals
11009;14238;Kay One;2828565;Lookalikes;161399;02.09.2016;2016;0;1;Der Junge von damals
11010;14238;Kay One;3092223;Louis Louis;432032;07.09.2018;2018;0;0;Makers Gonna Make
11011;14238;Kay One;3174039;Louis Louis Reloaded;NA;28.07.2017;2017;0;1;NA
11012;14238;Kay One;3874593;Makers Gonna Make (Ft. Stard Ova);432032;07.09.2018;2018;0;0;Makers Gonna Make
11013;14238;Kay One;2828978;Mile High Club;161399;02.09.2016;2016;0;1;Der Junge von damals
11014;14238;Kay One;342404;Mittelfinger (Ft. Melody Thornton);46896;25.10.2013;2013;0;1;Rich Kidz
11015;14238;Kay One;252345;My First Love (Ft. Emory);46896;25.10.2013;2013;0;0;Rich Kidz
11016;14238;Kay One;3730030;Netflix & Chill (Ft. Mike Singer);432032;07.09.2018;2018;0;0;Makers Gonna Make
11017;14238;Kay One;372874;New Kid On The Block;118611;07.12.2007;2007;1;1;ersguterjunge Sampler Vol. 3 - Alles Gute kommt von unten
11018;14238;Kay One;199047;Nichts als die Wahrheit;442673;08.12.2014;2014;1;0;Freetracks & Exclusives
11019;14238;Kay One;1851927;Nichts Ist Für Immer (Ft. Philippe Heithier);13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
11020;14238;Kay One;662456;Nie Vorbei (Ft. Philippe Heithier);13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
11021;14238;Kay One;1862289;Noch Zu Lernen;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
11022;14238;Kay One;2159146;Nur ein Traum (Ft. Philippe Heithier);119004;24.04.2015;2015;0;1;J.G.U.D.Z.S. (Jung genug um drauf zu scheissen)
11023;14238;Kay One;2915644;One Day (Ft. Faydee);161399;02.09.2016;2016;1;0;Der Junge von damals
11024;14238;Kay One;342417;ONS (Ft. Emory);46896;25.10.2013;2013;0;0;Rich Kidz
11025;14238;Kay One;662458;Outro;13355;07.05.2010;2010;0;0;Kenneth allein zu Haus
11026;14238;Kay One;68105;P1;15273;02.03.2012;2012;1;0;Prince of Belvedair
11027;14238;Kay One;2849472;Paff Paff Pass;161399;02.09.2016;2016;0;1;Der Junge von damals
11028;14238;Kay One;343866;Prince Kay One;46896;25.10.2013;2013;0;1;Rich Kidz
11029;14238;Kay One;68102;Prince of Belvedair (Ft. Emory);15273;02.03.2012;2012;1;0;Prince of Belvedair
11030;14238;Kay One;240030;Pushen;46896;25.10.2013;2013;0;1;Rich Kidz
11031;14238;Kay One;67339;Rain On You (Ft. Emory);15273;02.03.2012;2012;0;1;Prince of Belvedair
